date,asset_class,trade_count,total_notional_bn,usd_notional_bn,cleared_count,cleared_notional_bn,uncleared_notional_bn,cleared_pct,cleared_notional_pct,pb_count,pb_pct,block_count,block_pct,avg_trade_size_bn
2025-09-18,CREDITS,1431,83.815514583,39.469293419,1061,34.794008805,49.021505778,0.7414395527603075,0.4151261133229043,0,0.0,116,0.0810621942697414,0.0585712890167714
2025-09-18,EQUITIES,831015,10005.56351536,182.74127538,0,0.0,10005.56351536,0.0,0.0,0,0.0,4,4.813390853354031e-06,0.0120401719768716
2025-09-18,FOREX,55440,75225.631436638,200.333434044,3545,7990.342135594,67235.289301044,0.0639430014430014,0.1062183458350124,23804,0.4293650793650793,616,0.0111111111111111,1.3568836839220415
2025-09-18,RATES,21395,28017.263134144,1966.618060741,15063,18079.9382138,9937.324920344,0.7040430007010984,0.6453142167111388,47,0.0021967749474176,1106,0.0516943211030614,1.3095238669849965
2025-09-19,COMMODITIES,3943,10.140816515,8.430761191,0,0.0,10.140816515,0.0,0.0,75,0.0190210499619579,7,0.0017752979964494,0.0025718530344915
2025-09-19,CREDITS,1153,57.10768101,33.47710101,852,36.010401,21.09728001,0.7389418907198613,0.6305701853607801,0,0.0,127,0.1101474414570685,0.0495296452818733
2025-09-19,EQUITIES,748546,1407.327501337,154.269317042,7,0.01537,1407.312131337,9.351462702358974e-06,1.0921409540706107e-05,0,0.0,3,4.007769729582417e-06,0.0018800815198224
2025-09-19,FOREX,47864,52031.766021805,113.539643406,3021,5532.044417242,46499.721604563,0.0631163296005348,0.1063205199478272,21837,0.4562301520976099,516,0.0107805448771519,1.087075171774298
2025-09-19,RATES,17865,30139.609865028,1374.714674973,12764,21434.796500439,8704.813364589,0.714469633361321,0.7111836084285388,51,0.0028547439126784,1462,0.081835992163448,1.687075839072376
2025-09-22,COMMODITIES,5894,12.65577706,11.074477937,0,0.0,12.65577706,0.0,0.0,174,0.0295215473362741,0,0.0,0.0021472305836443
2025-09-22,CREDITS,5000,201.154678014,108.198151135,4194,139.23754605,61.917131964,0.8388,0.6921914390691392,0,0.0,2200,0.44,0.0402309356028
2025-09-22,EQUITIES,727895,1296.02167701,148.775424965,0,0.0,1296.02167701,0.0,0.0,0,0.0,2,2.7476490427877648e-06,0.0017805063601343
2025-09-22,FOREX,45176,48842.237633543,127.870511353,3408,9717.392700236,39124.844933307,0.0754382858154772,0.1989546992736971,19010,0.4207986541526474,587,0.012993624933593,1.081154542977311
2025-09-22,RATES,18701,27982.815544139,1348.54703039,14203,21011.10529963,6971.710244509,0.7594781027752526,0.7508574420071454,36,0.0019250307470188,1511,0.0807978182984867,1.4963272308507032
2025-09-23,COMMODITIES,8739,22.927875333,16.250449345,0,0.0,22.927875333,0.0,0.0,73,0.0083533585078384,0,0.0,0.0026236268832818
2025-09-23,CREDITS,3060,114.477926545,67.592037545,2470,79.340992,35.136934545,0.8071895424836601,0.6930680384817411,0,0.0,854,0.2790849673202614,0.0374110871062091
2025-09-23,EQUITIES,779513,5577.64463437,170.466263275,0,0.0,5577.64463437,0.0,0.0,0,0.0,2,2.565704484723154e-06,0.0071552939262975
2025-09-23,FOREX,55310,59636.418750775,175.056526321,4282,9083.636414432,50552.782336343,0.0774181883926957,0.1523169332550498,23828,0.4308081721207738,554,0.0100162719218947,1.0782212755518894
2025-09-23,RATES,25205,25789.568041759,1234.577376767,19317,18158.467034045,7631.101007714,0.7663955564372148,0.7041012476301439,56,0.0022217813925808,899,0.0356675262844673,1.0231925428192423
2025-09-24,COMMODITIES,8328,15.11801566,12.637589849,24,0.456,14.66201566,0.0028818443804034,0.0301626886924391,59,0.0070845341018251,1,0.0001200768491834,0.0018153236863592
2025-09-24,CREDITS,2138,212.707820724,45.512961842,1689,52.988887,159.718933724,0.7899906454630495,0.2491158379585674,0,0.0,451,0.2109448082319925,0.0994891584303087
2025-09-24,EQUITIES,688815,1808.727939384,152.663644299,3,0.00149,1808.726449384,4.355305851353412e-06,8.237833714823085e-07,0,0.0,1,1.451768617117804e-06,0.0026258544593018
2025-09-24,FOREX,51535,55805.345972808,144.978144396,3778,9054.023402821,46751.322569987,0.0733094013777044,0.1622429400801978,22499,0.4365770835354613,432,0.0083826525662171,1.082863024600912
2025-09-24,RATES,31029,54622.859711641,1808.083112835,18762,39030.83446306,15592.025248581,0.6046601566276709,0.7145512825419117,94,0.0030294240871442,1441,0.0464404266976054,1.760380924671791
2025-09-25,COMMODITIES,6847,27.127718878,15.242192342,0,0.0,27.127718878,0.0,0.0,152,0.02219950343216,2,0.0002920987293705,0.0039619861074923
2025-09-25,CREDITS,2326,272.898380103,52.482135126,1836,61.538577,211.359803103,0.7893379191745485,0.2254999717359022,1,0.0004299226139294,391,0.1680997420464316,0.117325184911006
2025-09-25,EQUITIES,789190,2251.505924161,158.789868716,0,0.0,2251.505924161,0.0,0.0,0,0.0,0,0.0,0.0028529326577389
2025-09-25,FOREX,56725,68065.524176777,201.042021884,4092,8961.73213848,59103.792038297,0.0721375055090348,0.1316633089492553,23823,0.4199735566328779,517,0.0091141472014103,1.199921096108894
2025-09-25,RATES,32692,43942.496105104,2026.61836811,24736,30168.23267103,13774.263434074,0.7566377095313839,0.6865388938960594,96,0.0029364982258656,1619,0.0495228190382968,1.344136060966108
2025-09-26,COMMODITIES,7423,28.178199011,13.657945731,23,0.525,27.653199011,0.0030984777044321,0.0186314249464649,98,0.0132022093493196,2,0.0002694328438636,0.003796066147245
2025-09-26,CREDITS,1930,194.679649896,47.983909896,1276,44.027079,150.652570896,0.661139896373057,0.2261514186178152,0,0.0,224,0.1160621761658031,0.1008702849202072
2025-09-26,EQUITIES,722790,2071.295723339,140.337677169,0,0.0,2071.295723339,0.0,0.0,0,0.0,0,0.0,0.0028656950474397
2025-09-26,FOREX,51985,63534.858119803,136.014858811,3708,9913.444275756,53621.413844047,0.0713282677695489,0.1560315796576258,22964,0.4417428104260844,553,0.0106376839472924,1.2221767455959027
2025-09-26,RATES,21254,43583.22994595,1353.672776639,16092,32883.98931801,10699.24062794,0.757128070010351,0.7545101489447036,52,0.0024465982873811,1351,0.0635645055048461,2.050589533544274
2025-09-29,COMMODITIES,10074,17.807973114,10.529839755,0,0.0,17.807973114,0.0,0.0,195,0.0193567599761762,0,0.0,0.0017677162114353
2025-09-29,CREDITS,2768,122.741297295,52.237270802,2277,47.562588,75.178709295,0.8226156069364162,0.3875027317471372,2,0.0007225433526011,924,0.3338150289017341,0.0443429542250722
2025-09-29,EQUITIES,720831,1860.29494143,141.0476276,4,0.00203,1860.29291143,5.5491509105463e-06,1.0912248132221163e-06,0,0.0,0,0.0,0.0025807643420302
2025-09-29,FOREX,49898,67207.873722198,135.430146879,3050,8384.595592006,58823.278130192,0.0611246943765281,0.1247561502490542,21622,0.433323980921079,485,0.009719828450038,1.3469051609723437
2025-09-29,RATES,18544,34201.476970237,1094.068648041,13244,23806.92050701,10394.556463227,0.7141932700603969,0.6960787257148979,30,0.0016177739430543,1239,0.0668140638481449,1.8443419418807705
2025-09-30,COMMODITIES,9432,31.99333148,15.724600852,0,0.0,31.99333148,0.0,0.0,131,0.0138888888888888,3,0.0003180661577608,0.0033919986726039
2025-09-30,CREDITS,2201,224.32745501,54.309082005,1755,53.654355,170.67310001,0.797364834166288,0.2391787264630993,0,0.0,448,0.2035438437074057,0.1019206974148114
2025-09-30,EQUITIES,740805,1497.56612201,159.13035301,0,0.0,1497.56612201,0.0,0.0,0,0.0,0,0.0,0.0020215388962142
2025-09-30,FOREX,62766,101862.517652831,173.343961494,4029,9999.651304044,91862.866348787,0.064190803938438,0.0981681145769921,25726,0.409871586527738,486,0.0077430455979351,1.6228932487784946
2025-09-30,RATES,29848,49388.643232613,1341.581735529,23066,32462.06569882,16926.577533793,0.7727820959528277,0.6572779403136993,276,0.0092468507102653,1210,0.0405387295631198,1.6546717780961204
2025-10-01,COMMODITIES,7183,24.819811728,22.189368103,0,0.0,24.819811728,0.0,0.0,84,0.011694278156759,17,0.0023666991507726,0.0034553545493526
2025-10-01,CREDITS,1802,219.694689962,44.166491957,1408,41.368821,178.325868962,0.781354051054384,0.1883014150553909,0,0.0,286,0.1587125416204217,0.1219171420432852
2025-10-01,EQUITIES,125641,2270.13673491,92.892977595,0,0.0,2270.13673491,0.0,0.0,0,0.0,0,0.0,0.0180684389244752
2025-10-01,FOREX,54364,61919.170779588,124.996269287,3937,10091.050713072,51828.120066516,0.0724192480317857,0.1629713477428959,24067,0.4427010521668751,411,0.0075601500993304,1.1389737837463765
2025-10-01,RATES,27319,38865.96569651,1766.15147464,20209,27956.85751501,10909.1081815,0.7397415717998462,0.7193146243506413,72,0.0026355283868369,1825,0.0668033236941322,1.4226716093747942
2025-10-02,COMMODITIES,5059,15.536039326,14.337947291,0,0.0,15.536039326,0.0,0.0,105,0.020755089938723,30,0.005930025696778,0.0030709704143111
2025-10-02,CREDITS,1713,217.993143307,38.112703,1367,44.15201,173.841133307,0.7980151780502043,0.2025385263508984,0,0.0,262,0.1529480443666082,0.1272581105119673
2025-10-02,EQUITIES,126875,1589.03984618,84.83909883,0,0.0,1589.03984618,0.0,0.0,0,0.0,0,0.0,0.012524451989596
2025-10-02,FOREX,44059,56202.619081505,157.89874107,2935,6181.455647046,50021.163434459,0.0666152204997843,0.1099851883785283,19399,0.4402959667718287,407,0.0092376132004811,1.2756217590391294
2025-10-02,RATES,22757,43507.319871135,1264.764473539,16588,24960.00288303,18547.316988105,0.728918574504548,0.5736966321290169,54,0.0023728962517027,1476,0.0648591642132091,1.9118214119231445
2025-10-03,COMMODITIES,13484,8.664347806,7.137762711,27,0.715,7.949347806,0.0020023731830317,0.0825220796774648,82,0.0060812815188371,5,0.0003708098487095,0.000642565099822
2025-10-03,CREDITS,1462,70.69257081,37.68529881,1146,41.6282108,29.06436001,0.7838577291381669,0.5888625964938223,0,0.0,197,0.1347469220246238,0.0483533316073871
2025-10-03,EQUITIES,117886,506.37762996,165.898687895,0,0.0,506.37762996,0.0,0.0,0,0.0,0,0.0,0.0042954857231562
2025-10-03,FOREX,38856,42229.705196724,107.549714518,2912,4949.079874225,37280.625322499,0.0749433806876672,0.1171942795046774,18285,0.4705836936380482,316,0.0081325921350627,1.0868258492053735
2025-10-03,RATES,16748,32695.338338116,823.472987374,11671,19424.538746225,13270.799591891,0.6968593264867446,0.5941072866519325,57,0.0034033914497253,1159,0.0692022928110819,1.9521935955407208
2025-10-06,COMMODITIES,3091,8.885032432,8.625617587,0,0.0,8.885032432,0.0,0.0,190,0.0614687803299902,2,0.0006470397929472,0.0028744847725655
2025-10-06,CREDITS,1394,96.23919004,30.248810025,1089,35.88508,60.35411004,0.7812051649928264,0.3728738779397982,0,0.0,151,0.1083213773314203,0.0690381564131994
2025-10-06,EQUITIES,44558,407.749605463,47.816082403,0,0.0,407.749605463,0.0,0.0,0,0.0,0,0.0,0.0091509853553346
2025-10-06,FOREX,38402,37923.843724763,125.314655042,2878,5277.578152004,32646.265572759,0.0749440133326389,0.1391625329517408,16599,0.4322431123378991,414,0.0107806885058069,0.9875486621728816
2025-10-06,RATES,17810,39454.805242328,868.395726963,12426,27503.66779401,11951.137448318,0.6976979225154407,0.6970929808190626,43,0.0024143739472206,1314,0.0737787759685569,2.215317531854464
2025-10-07,COMMODITIES,3036,11.008442679,10.101479739,0,0.0,11.008442679,0.0,0.0,82,0.0270092226613965,3,0.0009881422924901,0.0036259692618577
2025-10-07,CREDITS,1612,186.888482733,41.498641374,1266,43.7723175,143.116165233,0.7853598014888338,0.2342162387959226,0,0.0,240,0.1488833746898263,0.1159357833331265
2025-10-07,EQUITIES,78104,482.135275005,57.50658136,0,0.0,482.135275005,0.0,0.0,0,0.0,0,0.0,0.0061729908199964
2025-10-07,FOREX,43226,49835.123625167,165.183468441,3246,6679.654220763,43155.469404404,0.0750936936103271,0.1340350687399467,18529,0.4286540508027576,411,0.0095081663813445,1.152896951491394
2025-10-07,RATES,24956,36232.206209539,912.127935281,18833,21379.984395125,14852.221814414,0.7546481807982048,0.5900823226573546,40,0.0016028209648982,860,0.0344606507453117,1.4518434929291153
2025-10-08,COMMODITIES,3779,53.580168511,13.559143811,0,0.0,53.580168511,0.0,0.0,270,0.0714474728764223,0,0.0,0.0141783986533474
2025-10-08,CREDITS,1597,200.84046903,37.078009025,1282,38.549756,162.29071303,0.8027551659361303,0.1919421727413001,0,0.0,198,0.1239824671258609,0.1257610951972448
2025-10-08,EQUITIES,79168,542.187283721,62.919116501,0,0.0,542.187283721,0.0,0.0,0,0.0,0,0.0,0.0068485661343093
2025-10-08,FOREX,43290,47366.276526634,149.618558801,3650,6723.183060993,40643.093465641,0.0843150843150843,0.1419402907301054,18000,0.4158004158004158,410,0.0094710094710094,1.0941620819273272
2025-10-08,RATES,23013,34975.745545422,830.13125697,17252,22211.515867855,12764.229677567,0.7496632338243602,0.6350548221769723,40,0.0017381480033024,1203,0.0522748011993221,1.5198255570947727
2025-10-09,COMMODITIES,7012,74.038156741,10.493669391,0,0.0,74.038156741,0.0,0.0,166,0.0236737022247575,1,0.0001426126640045,0.0105587787708214
2025-10-09,CREDITS,1990,112.649943292,53.238452071,1647,53.9257402,58.724203092,0.8276381909547739,0.4787018850086684,0,0.0,251,0.1261306532663316,0.0566080117045226
2025-10-09,EQUITIES,721675,537.42482436,165.72221445,0,0.0,537.42482436,0.0,0.0,0,0.0,1,1.385665292548585e-06,0.0007446909264696
2025-10-09,FOREX,47733,56008.655048275,183.366821128,3845,5827.650337365,50181.00471091,0.0805522384932855,0.1040491033455816,21469,0.4497726939433935,338,0.0070810550353005,1.173373872337272
2025-10-09,RATES,31525,29846.486947892,1541.293156703,17643,18546.914486785,11299.572461107,0.5596510705789056,0.6214103026317787,76,0.0024107850911974,1412,0.0447898493259318,0.9467561284026011
2025-10-10,COMMODITIES,3942,13.517569457,9.001661262,4,0.096,13.421569457,0.0010147133434804,0.007101868446497,40,0.0101471334348046,2,0.0005073566717402,0.0034291145248604
2025-10-10,CREDITS,3313,171.65612382,90.60442382,2934,130.501382,41.15474182,0.8856021732568669,0.7602489156567744,2,0.0006036824630244,354,0.1068517959553275,0.0518128958104437
2025-10-10,EQUITIES,746864,4090.879044056,150.135576351,0,0.0,4090.879044056,0.0,0.0,0,0.0,0,0.0,0.00547740826182
2025-10-10,FOREX,53461,55241.309217921,137.597830578,4237,8079.062011435,47162.247206486,0.0792540356521576,0.1462503717926737,26213,0.4903200463889564,686,0.012831783917248,1.0333010833677072
2025-10-10,RATES,23874,33630.531858492,1976.852355836,13816,22507.56438603,11122.967472462,0.5787048672195694,0.6692598404549658,42,0.0017592359889419,914,0.0382843260450699,1.4086676660170898
2025-10-13,COMMODITIES,3512,26.505310233,9.632396802,0,0.0,26.505310233,0.0,0.0,143,0.0407175398633257,0,0.0,0.007547070111902
2025-10-13,CREDITS,1364,44.47068363,4.18528363,746,20.22152,24.24916363,0.5469208211143695,0.4547157441573155,1,0.000733137829912,106,0.0777126099706744,0.0326031404912023
2025-10-13,EQUITIES,845994,2190.14274522,179.8656249,0,0.0,2190.14274522,0.0,0.0,0,0.0,0,0.0,0.0025888395724083
2025-10-13,FOREX,54392,67040.511657904,95.986143435,3432,4294.004798408,62746.506859496,0.0630975143403441,0.0640508953797899,23073,0.4241984115311075,394,0.0072437123106339,1.2325436030648629
2025-10-13,RATES,11486,13067.082508196,56.255642908,9686,10699.32020705,2367.762301146,0.843287480410935,0.8187994680785952,14,0.0012188751523593,841,0.0732195716524464,1.1376530130764408
2025-10-14,COMMODITIES,7369,23.064216525,14.014818185,0,0.0,23.064216525,0.0,0.0,198,0.0268693174107748,3,0.0004071108698602,0.0031298977507124
2025-10-14,CREDITS,2650,120.668022236,64.905526973,2258,78.914686,41.753336236,0.8520754716981133,0.6539817636661046,1,0.000377358490566,273,0.1030188679245283,0.045535102730566
2025-10-14,EQUITIES,808299,2393.965319665,181.54719401,0,0.0,2393.965319665,0.0,0.0,0,0.0,0,0.0,0.0029617323783216
2025-10-14,FOREX,59892,78175.652691304,195.643764703,4335,7624.745495016,70550.907196288,0.0723802845121218,0.0975335060536584,26801,0.4474888131970881,562,0.0093835570693915,1.3052770435334269
2025-10-14,RATES,30670,41752.106942947,1757.363668521,23672,31158.350185155,10593.756757792,0.7718291490055429,0.7462701278220989,56,0.0018258884903814,1531,0.0499184871209651,1.3613337770768503
2025-10-15,COMMODITIES,3902,23.668051539,11.330989041,0,0.0,23.668051539,0.0,0.0,156,0.0399794976934905,25,0.0064069707842132,0.006065620589185
2025-10-15,CREDITS,2489,118.34672056,65.415925809,1965,67.530678,50.81604256,0.7894736842105263,0.5706172311362271,0,0.0,303,0.1217356368019284,0.0475478989795098
2025-10-15,EQUITIES,768720,2288.264863225,181.961006355,0,0.0,2288.264863225,0.0,0.0,0,0.0,0,0.0,0.0029767208648467
2025-10-15,FOREX,61230,64189.051731421,147.076771197,4789,8393.933615068,55795.118116353,0.078213294136861,0.1307689300379415,28569,0.4665850073493385,392,0.0064020904785235,1.0483268288652785
2025-10-15,RATES,23317,37020.218784076,1424.72433145,17480,26137.426477035,10882.792307041,0.7496676244799931,0.706031118548598,89,0.0038169575845949,1257,0.0539091649869194,1.5876921895645235
2025-10-16,COMMODITIES,3811,15.930236436,13.49122524,0,0.0,15.930236436,0.0,0.0,256,0.0671739700865914,6,0.0015743899239044,0.0041800672883757
2025-10-16,CREDITS,2163,99.185765051,64.165349051,1790,62.988378,36.197387051,0.8275543226999538,0.6350546166338709,0,0.0,243,0.1123439667128987,0.0458556472727693
2025-10-16,EQUITIES,746277,1685.561718331,173.979099981,0,0.0,1685.561718331,0.0,0.0,0,0.0,0,0.0,0.0022586274511086
2025-10-16,FOREX,63734,73541.343816039,159.472879928,4606,7916.039284885,65625.304531154,0.0722691185238648,0.1076406667885575,28879,0.4531176452129162,508,0.007970627922302,1.1538793079994822
2025-10-16,RATES,25489,44693.642937173,1151.255246087,19586,28168.915156956,16524.727780217,0.7684099023108008,0.6302667069800905,58,0.002275491388442,1898,0.0744634940562595,1.7534482693386555
2025-10-17,COMMODITIES,3827,25.229699147,9.399949957,25,0.328,24.901699147,0.0065325320094068,0.0130005513775221,134,0.0350143715704206,1,0.0002613012803762,0.0065925526906192
2025-10-17,CREDITS,2215,113.670556124,51.743696119,1962,65.219438,48.451118124,0.8857787810383747,0.5737584139982033,0,0.0,218,0.0984198645598194,0.0513185354961625
2025-10-17,EQUITIES,722305,1781.069957105,143.353064505,17,0.11254,1780.957417105,2.3535763977821e-05,6.318673758493215e-05,0,0.0,1,1.384456704577706e-06,0.0024658142434359
2025-10-17,FOREX,52898,51563.833870829,115.285040707,3587,5775.958458548,45787.875412281,0.0678097470603803,0.1120156905519705,26944,0.5093576316684941,447,0.0084502249612461,0.9747785147043178
2025-10-17,RATES,22260,44590.442735609,1002.060083833,15387,28805.50330302,15784.939432589,0.6912398921832884,0.6460017334615187,85,0.0038185085354896,1368,0.061455525606469,2.0031645433786616
2025-10-20,COMMODITIES,22445,25.541335919,22.996227869,0,0.0,25.541335919,0.0,0.0,132,0.0058810425484517,1,4.455335263978615e-05,0.0011379521460904
2025-10-20,CREDITS,1319,73.662848297,33.573718237,1099,39.268744,34.394104297,0.8332069749810462,0.5330875048664018,0,0.0,147,0.11144806671721,0.055847496813495
2025-10-20,EQUITIES,728631,1943.998553405,157.523403965,0,0.0,1943.998553405,0.0,0.0,0,0.0,0,0.0,0.0026680151591203
2025-10-20,FOREX,45563,49155.084739053,118.985585085,3622,6055.200535859,43099.884203194,0.079494326536883,0.1231856392477792,22931,0.5032811711256941,510,0.0111932928033711,1.0788377573700811
2025-10-20,RATES,18473,29496.662103844,1228.387530418,14204,19162.754919084,10333.90718476,0.7689059708764142,0.6496584207264154,42,0.002273588480485,917,0.0496400151572565,1.596744551715693
2025-10-21,COMMODITIES,5092,18.923215163,11.826188038,0,0.0,18.923215163,0.0,0.0,91,0.0178711704634721,2,0.0003927729772191,0.0037162637790652
2025-10-21,CREDITS,1645,125.730500204,38.374042204,1313,41.897192,83.833308204,0.7981762917933131,0.3332301385266188,0,0.0,180,0.1094224924012158,0.0764319150176291
2025-10-21,EQUITIES,705585,2171.44929139,155.713794185,1,5e-09,2171.449291385,1.417263688995656e-06,2.302609607245018e-12,0,0.0,0,0.0,0.0030775162331823
2025-10-21,FOREX,48241,60431.648191464,162.664156786,3291,6845.069656827,53586.578534637,0.0682199788561597,0.1132696171903163,23243,0.4818100785638772,592,0.0122717190771335,1.2527030573881968
2025-10-21,RATES,24679,42561.443204488,1425.218576524,19156,28341.89716201,14219.546042478,0.7762064913489202,0.6659054540477005,78,0.0031605818712265,935,0.0378864621743182,1.724601612889015
2025-10-22,COMMODITIES,3938,17.68740208,11.89440772,0,0.0,17.68740208,0.0,0.0,129,0.0327577450482478,8,0.0020314880650076,0.0044914682783138
2025-10-22,CREDITS,1761,149.396317609,55.542947609,1343,44.813655,104.582662609,0.7626348665530949,0.2999649236153617,4,0.0022714366837024,171,0.0971039182282793,0.0848360690567859
2025-10-22,EQUITIES,712257,2248.680121077,151.525400597,35,0.07756,2248.602561077,4.913956619590962e-05,3.449134417698006e-05,0,0.0,0,0.0,0.0031571190189454
2025-10-22,FOREX,49740,57123.842330089,133.85297199,3120,7661.564082575,49462.278247514,0.0627261761158021,0.1341220017782207,22066,0.4436268596702855,373,0.0074989947728186,1.1484487802591274
2025-10-22,RATES,24478,47340.990120429,972.405835718,18605,34483.12440211,12857.865718319,0.7600702671786911,0.7283988846534398,51,0.0020835035542119,1518,0.0620148704959555,1.9340219838397337
2025-10-23,COMMODITIES,3909,15.0448058,13.627201732,0,0.0,15.0448058,0.0,0.0,109,0.0278843694039396,1,0.0002558199027884,0.0038487607572269
2025-10-23,CREDITS,1390,83.477313149,32.223675149,1094,32.217264,51.260049149,0.7870503597122303,0.3859403565432788,0,0.0,171,0.1230215827338129,0.0600556209705036
2025-10-23,EQUITIES,762634,1623.048278335,140.11676298,0,0.0,1623.048278335,0.0,0.0,0,0.0,3,3.933734923960904e-06,0.002128213898587
2025-10-23,FOREX,49622,58390.434014681,168.191982502,3981,6272.670810435,52117.763204246,0.080226512434001,0.1074263433092118,23332,0.4701946717181895,452,0.0091088630043126,1.17670456681877
2025-10-23,RATES,20691,41164.989674032,1527.299294437,13910,25596.750953115,15568.238720917,0.6722729689236866,0.6218087543761035,37,0.0017882170992218,975,0.0471219370740901,1.989511849308008
2025-10-24,COMMODITIES,3496,12.919862798,8.980292353,12,0.174,12.745862798,0.0034324942791762,0.0134676352775925,51,0.0145881006864988,0,0.0,0.0036956129284897
2025-10-24,CREDITS,1412,84.100243075,37.623843075,1168,42.3106991,41.789543975,0.8271954674220963,0.5030984162824312,0,0.0,142,0.1005665722379603,0.0595610786650141
2025-10-24,EQUITIES,688803,2387.784791175,134.30025898,0,0.0,2387.784791175,0.0,0.0,0,0.0,0,0.0,0.0034665714161741
2025-10-24,FOREX,43755,44473.003854126,112.394062984,2903,6294.103704863,38178.900149263,0.0663467032339161,0.1415263903807357,21443,0.4900697063192778,356,0.008136213004228,1.0164096412781625
2025-10-24,RATES,18550,41150.717543441,1764.943158623,13575,28919.260378,12231.457165441,0.7318059299191375,0.7027644256135074,67,0.0036118598382749,1156,0.0623180592991913,2.2183675225574664
2025-10-27,COMMODITIES,4089,16.026376335,12.7828572,0,0.0,16.026376335,0.0,0.0,147,0.0359501100513573,18,0.0044020542920029,0.0039193877072633
2025-10-27,CREDITS,1325,73.397072443,35.128408688,1039,35.086666,38.310406443,0.7841509433962264,0.4780390393261015,0,0.0,135,0.1018867924528302,0.0553940169381132
2025-10-27,EQUITIES,767953,2203.043553915,157.77999676,11,0.00894001,2203.034613905,1.4323793252972511e-05,4.058026898339266e-06,0,0.0,2,2.604326045995002e-06,0.0028687218539611
2025-10-27,FOREX,55100,48662.012419476,125.917376354,3797,4517.605969846,44144.40644963,0.0689110707803992,0.0928363983573749,26765,0.4857531760435571,478,0.0086751361161524,0.8831581201356805
2025-10-27,RATES,19399,30921.848546722,1527.665531174,13933,22962.17170941,7959.676837312,0.7182328986030208,0.7425872898483037,24,0.0012371771740811,1174,0.0605185834321356,1.5939918834332698
2025-10-28,COMMODITIES,10896,26.073957258,13.574233513,0,0.0,26.073957258,0.0,0.0,127,0.0116556534508076,33,0.0030286343612334,0.0023929843298458
2025-10-28,CREDITS,1358,66.743315157,26.555787523,1088,29.777456,36.965859157,0.801178203240059,0.4461488904162855,1,0.0007363770250368,160,0.117820324005891,0.0491482438564064
2025-10-28,EQUITIES,717137,2044.90011827,153.792114705,0,0.0,2044.90011827,0.0,0.0,0,0.0,0,0.0,0.002851477637146
2025-10-28,FOREX,58019,65283.013027624,177.889912183,4173,6999.385359122,58283.627668502,0.0719247143177235,0.107216028098462,25574,0.4407866388596839,532,0.0091694100208552,1.1252005899381927
2025-10-28,RATES,25178,36291.004362296,1740.319964008,19292,23156.27822001,13134.726142286,0.7662244816903646,0.6380721235719745,51,0.0020255778854555,1112,0.0441655413456191,1.4413775662203512
2025-10-29,COMMODITIES,7184,17.519148496,11.350654811,0,0.0,17.519148496,0.0,0.0,62,0.0086302895322939,1,0.0001391982182628,0.0024386342561247
2025-10-29,CREDITS,1613,57.691780987,33.290542297,1404,39.760484,17.931296987,0.87042777433354,0.6891880146490788,0,0.0,165,0.1022938623682579,0.0357667582064476
2025-10-29,EQUITIES,406775,1903.271005538,106.143347403,0,0.0,1903.271005538,0.0,0.0,0,0.0,0,0.0,0.0046789281679995
2025-10-29,FOREX,58097,61265.025641171,163.038775493,4738,6953.928029108,54311.097612063,0.0815532643682117,0.1135056740176218,26772,0.4608155326436821,497,0.0085546585882231,1.0545299351286814
2025-10-29,RATES,23015,43946.548300188,4000.829910354,17523,32168.112582312,11778.435717876,0.7613730175972192,0.7319826886648658,36,0.0015641972626547,1250,0.0543124049532913,1.9094741820633496
2025-10-30,COMMODITIES,4580,12.302540231,8.259238986,0,0.0,12.302540231,0.0,0.0,65,0.0141921397379912,0,0.0,0.0026861441552401
2025-10-30,CREDITS,1500,58.844883942,39.520595837,1333,43.9848561,14.860027842,0.8886666666666667,0.7474712014616823,0,0.0,164,0.1093333333333333,0.039229922628
2025-10-30,EQUITIES,834545,2519.606385235,175.29724727,0,0.0,2519.606385235,0.0,0.0,0,0.0,0,0.0,0.0030191378358686
2025-10-30,FOREX,63048,71392.48928023,216.687175471,4227,6266.818359652,65125.670920578,0.0670441568328892,0.0877797990073362,28105,0.4457714757010532,616,0.0097703337139956,1.1323513716569915
2025-10-30,RATES,22689,41089.423728426,1792.309960536,15819,25624.793013826,15464.6307146,0.6972101018114505,0.62363476263841,111,0.0048922385296839,1136,0.0500683150425316,1.8109843416821367
2025-10-31,COMMODITIES,4363,39.603759367,17.619817442,0,0.0,39.603759367,0.0,0.0,88,0.0201696080678432,4,0.0009168003667201,0.0090771852777905
2025-10-31,CREDITS,1561,55.160674344,35.567764339,1307,44.007675,11.152999344,0.8372837924407431,0.7978088651627743,1,0.0006406149903907,163,0.1044202434336963,0.0353367548648302
2025-10-31,EQUITIES,785269,2643.164976995,160.426511765,12,0.00834,2643.156636995,1.5281387651874706e-05,3.155308152380901e-06,0,0.0,0,0.0,0.0033659357201099
2025-10-31,FOREX,52696,59300.976894763,142.602552761,2975,5568.44517146,53732.531723303,0.0564558979808714,0.0939014070770183,22856,0.4337331106725368,471,0.0089380598147867,1.1253411434409253
2025-10-31,RATES,19710,32256.447423145,1938.509347284,14573,20783.637891005,11472.80953214,0.7393708777270421,0.6443250745614378,57,0.0028919330289193,1065,0.0540334855403348,1.6365523806770674
2025-11-03,COMMODITIES,5319,26.778434387,19.741633182,0,0.0,26.778434387,0.0,0.0,76,0.0142884000752021,35,0.0065801842451588,0.0050344866303816
